speaker	vowel	height	back	syllable	duration	male	young	word	freq
5	ae	low	0	DXt	158	1	1	that	7.47420480649612
5	ae	low	0	hXnd	147	1	1	hand	2.70805020110221
5	u	high	1	jX	69	1	1	you	7.07496319796604
5	ae	low	0	pXk	120	1	1	pack	0.693147180559945
5	ae	low	0	kXnt	82	1	1	canXt	4.90527477843843
5	i	high	0	mXn	51	1	1	mean	6.00388706710654
5	i	high	0	mXn	96	1	1	mean	6.00388706710654
5	e	mid	0	dXz	159	1	1	days	2.484906649788
5	i	high	0	dXl	150	1	1	deal	3.61091791264422
5	ae	low	0	kXnt	98	1	1	canXt	4.90527477843843
5	u	high	1	dX	102	1	1	do	5.89715386763674
5	o	mid	1	mXr	55	1	1	more	5.17048399503815
5	ae	low	0	hXv	98	1	1	have	6.41345895716736
5	ae	low	0	DXt	88	1	1	that	7.47420480649612
5	i	high	0	mXn	66	1	1	mean	6.00388706710654
5	o	mid	1	tX	52	1	1	to	7.51152464839087
5	ae	low	0	hXndz	197	1	1	hands	1.79175946922805
5	e	mid	0	brXn	108	1	1	brain	1.79175946922805
5	e	mid	0	DX	86	1	1	they	6.96790920180188
5	e	mid	0	DXt	84	1	1	that	7.47420480649612
5	u	high	1	jXs	60	1	1	useta	0
5	ae	low	0	DXt	207	1	1	that	7.47420480649612
5	i	high	0	mXn	50	1	1	mean	6.00388706710654
5	ae	low	0	DXt	129	1	1	that	7.47420480649612
5	i	high	0	hX	112	1	1	he	6.00635315960173
5	e	mid	0	JXl	129	1	1	jail	2.07944154167984
6	e	mid	0	X	222	0	1	okay	4.43081679884331
6	o	mid	1	sX	198	0	1	so	6.64509096950564
6	i	high	0	rX	140	0	1	really	5.46383180502561
6	o	mid	1	dXnt	117	0	1	donXt	6.361302477573
6	i	high	0	rX	56	0	1	really	5.46383180502561
6	o	mid	1	DXz	81	0	1	those	4.87519732320115
6	ae	low	0	dXdz	147	0	1	dadXs	1.79175946922805
6	ae	low	0	hXv	144	0	1	have	6.41345895716736
6	ae	low	0	jX	125	0	1	yeah	6.36647044773144
6	o	mid	1	sX	219	0	1	so	6.64509096950564
6	i	high	0	rX	69	0	1	really	5.46383180502561
6	i	high	0	dXl	158	0	1	deal	3.61091791264422
6	u	high	1	tX	134	0	1	too	4.64439089914137
6	e	mid	0	grXt	118	0	1	great	3.29583686600433
6	o	mid	1	sX	195	0	1	so	6.64509096950564
6	o	mid	1	jX	214	0	1	yknow	6.45990445437753
6	ae	low	0	DXt	204	0	1	that	7.47420480649612
6	o	mid	1	sX	143	0	1	so	6.64509096950564
6	o	mid	1	hXl	39	0	1	whole	4.06044301054642
6	u	high	1	grX	60	0	1	grew	2.89037175789616
6	i	high	0	wX	61	0	1	we	6.10924758276437
6	ae	low	0	jX	163	0	1	yeah	6.36647044773144
6	ae	low	0	jX	104	0	1	yeah	6.36647044773144
6	i	high	0	strXt	125	0	1	street	2.30258509299405
6	o	mid	1	sX	212	0	1	so	6.64509096950564
6	i	high	0	wX	60	0	1	we	6.10924758276437
6	u	high	1	jXzd	46	0	1	used	3.87120101090789
6	ae	low	0	dXd	111	0	1	dad	3.52636052461616
6	i	high	0	DX	60	0	1	the	7.86403565907245
6	ae	low	0	DXt	93	0	1	that	7.47420480649612
6	e	mid	0	stXd	149	0	1	stayed	2.56494935746154
6	o	mid	1	gX	219	0	1	go	5.48063892334199
6	e	mid	0	X	144	0	1	okay	4.43081679884331
6	ae	low	0	hXd	211	0	1	had	5.56452040732269
6	i	high	0	wXks	132	0	1	weeks	2.77258872223978
6	e	mid	0	DX	93	0	1	they	6.96790920180188
6	u	high	1	dX	64	0	1	do	5.89715386763674
6	e	mid	0	DX	61	0	1	they	6.96790920180188
6	e	mid	0	DX	79	0	1	they	6.96790920180188
6	o	mid	1	sX	275	0	1	so	6.64509096950564
6	e	mid	0	DX	134	0	1	they	6.96790920180188
6	o	mid	1	nX	253	0	1	know	5.98393628068719
6	ae	low	0	DXt	90	0	1	that	7.47420480649612
6	o	mid	1	hXl	109	0	1	whole	4.06044301054642
6	i	high	0	hXz	89	0	1	heXs	4.92725368515721
6	i	high	0	hXz	114	0	1	heXs	4.92725368515721
6	i	high	0	hX	84	0	1	he	6.00635315960173
6	o	mid	1	jX	269	0	1	yknow	6.45990445437753
6	o	mid	1	jX	125	0	1	yknow	6.45990445437753
6	ae	low	0	hXv	72	0	1	have	6.41345895716736
6	e	mid	0	wXt	100	0	1	wait	2.94443897916644
6	ae	low	0	DXt	245	0	1	that	7.47420480649612
6	i	high	0	mXn	73	0	1	mean	6.00388706710654
6	u	high	1	nX	66	0	1	know	5.98393628068719
6	ae	low	0	lXst	135	0	1	last	3.46573590279973
6	u	high	1	hjXJ	132	0	1	huge	2.19722457733622
6	i	high	0	DXz	57	0	1	these	4.43081679884331
6	ae	low	0	kXnt	120	0	1	canXt	4.90527477843843
6	i	high	0	fXl	99	0	1	feel	4.39444915467244
6	i	high	0	mXn	58	0	1	mean	6.00388706710654
6	i	high	0	rX	48	0	1	really	5.46383180502561
6	ae	low	0	hXd	110	0	1	had	5.56452040732269
6	ae	low	0	DXt	120	0	1	that	7.47420480649612
6	o	mid	1	sX	123	0	1	so	6.64509096950564
6	ae	low	0	DXts	106	0	1	thatXs	6.08221891037645
6	ae	low	0	DXt	110	0	1	that	7.47420480649612
6	ae	low	0	hXd	114	0	1	had	5.56452040732269
6	ae	low	0	DXt	240	0	1	that	7.47420480649612
6	o	mid	1	sX	299	0	1	so	6.64509096950564
6	ae	low	0	Xsks	175	0	1	asks	0
6	i	high	0	mX	63	0	1	me	5.53733426701854
6	e	mid	0	stX	127	0	1	stay	3.04452243772342
6	o	mid	1	nX	168	0	1	no	5.22035582507832
6	o	mid	1	tXld	96	0	1	told	3.40119738166216
6	i	high	0	mXn	68	0	1	mean	6.00388706710654
6	o	mid	1	kXrs	55	0	1	course	2.99573227355399
6	i	high	0	SX	91	0	1	she	5.76519110278484
6	e	mid	0	stXd	117	0	1	stayed	2.56494935746154
6	i	high	0	wXk	114	0	1	week	3.3322045101752
6	o	mid	1	dXnt	121	0	1	donXt	6.361302477573
6	o	mid	1	gX	102	0	1	go	5.48063892334199
6	u	high	1	tX	86	0	1	to	7.51152464839087
6	e	mid	0	tXk	74	0	1	take	4.70953020131233
6	i	high	0	wXk	81	0	1	week	3.3322045101752
6	o	mid	1	sX	49	0	1	so	6.64509096950564
6	i	high	0	bX	72	0	1	be	5.89715386763674
6	ae	low	0	DXt	173	0	1	that	7.47420480649612
6	ae	low	0	jX	123	0	1	yeah	6.36647044773144
6	i	high	0	wX	60	0	1	we	6.10924758276437
6	i	high	0	wX	98	0	1	we	6.10924758276437
6	ae	low	0	hXd	114	0	1	had	5.56452040732269
6	o	mid	1	nX	77	0	1	know	5.98393628068719
6	i	high	0	wX	52	0	1	we	6.10924758276437
6	e	mid	0	wXt	108	0	1	wait	2.94443897916644
6	i	high	0	bX	104	0	1	be	5.89715386763674
6	ae	low	0	DXt	76	0	1	that	7.47420480649612
6	i	high	0	jX	67	0	1	you	7.07496319796604
6	i	high	0	wX	133	0	1	we	6.10924758276437
6	ae	low	0	hXd	108	0	1	had	5.56452040732269
6	i	high	0	wX	62	0	1	we	6.10924758276437
6	u	high	1	fXr	98	0	1	forty	1.38629436111989
6	i	high	0	fXr	70	0	1	forty	1.38629436111989
6	e	mid	0	tXp	115	0	1	tape	1.79175946922805
6	u	high	1	kjXt	77	0	1	cute	1.79175946922805
6	i	high	0	sX	52	0	1	see	5.06259503302697
6	i	high	0	rX	57	0	1	really	5.46383180502561
6	i	high	0	jX	29	0	1	you	7.07496319796604
6	i	high	0	sX	57	0	1	see	5.06259503302697
6	e	mid	0	fXs	216	0	1	face	1.6094379124341
6	i	high	0	sX	50	0	1	see	5.06259503302697
6	o	mid	1	dXnt	139	0	1	donXt	6.361302477573
6	o	mid	1	sX	124	0	1	so	6.64509096950564
6	u	high	1	TrX	68	0	1	through	3.97029191355212
6	e	mid	0	tXp	112	0	1	tape	1.79175946922805
6	i	high	0	sX	276	0	1	see	5.06259503302697
6	u	high	1	jX	64	0	1	you	7.07496319796604
6	ae	low	0	kXnt	127	0	1	canXt	4.90527477843843
6	i	high	0	SX	45	0	1	she	5.76519110278484
6	e	mid	0	mXk	94	0	1	make	4.45434729625351
6	ae	low	0	DXt	104	0	1	that	7.47420480649612
6	i	high	0	bX	129	0	1	be	5.89715386763674
6	u	high	1	tX	193	0	1	to	7.51152464839087
6	i	high	0	SX	79	0	1	she	5.76519110278484
6	o	mid	1	nX	162	0	1	know	5.98393628068719
6	o	mid	1	dXnt	121	0	1	donXt	6.361302477573
6	i	high	0	wXv	60	0	1	weXve	3.46573590279973
6	e	mid	0	nXmz	231	0	1	names	2.07944154167984
6	o	mid	1	sX	178	0	1	so	6.64509096950564
6	i	high	0	wXv	59	0	1	weXve	3.46573590279973
6	e	mid	0	TXNk	118	0	1	thank	2.56494935746154
6	ae	low	0	jX	89	0	1	yeah	6.36647044773144
6	i	high	0	wX	88	0	1	we	6.10924758276437
6	o	mid	1	bXT	177	0	1	both	3.46573590279973
6	o	mid	1	nX	93	0	1	know	5.98393628068719
6	o	mid	1	dXnt	65	0	1	donXt	6.361302477573
6	o	mid	1	nX	100	0	1	know	5.98393628068719
6	e	mid	0	nXmz	159	0	1	names	2.07944154167984
6	i	high	0	TrX	79	0	1	three	4.47733681447821
6	i	high	0	wX	50	0	1	we	6.10924758276437
6	o	mid	1	bXT	134	0	1	both	3.46573590279973
6	i	high	0	rX	77	0	1	really	5.46383180502561
6	ae	low	0	DXt	136	0	1	that	7.47420480649612
6	i	high	0	rX	69	0	1	really	5.46383180502561
6	e	mid	0	nXmz	129	0	1	names	2.07944154167984
6	i	high	0	rX	81	0	1	really	5.46383180502561
6	i	high	0	wX	58	0	1	we	6.10924758276437
6	ae	low	0	hXv	79	0	1	have	6.41345895716736
6	ae	low	0	DXts	88	0	1	thatXs	6.08221891037645
6	i	high	0	SXz	100	0	1	sheXs	4.58496747867057
6	u	high	1	kjXt	257	0	1	cute	1.79175946922805
6	i	high	0	SX	69	0	1	she	5.76519110278484
6	i	high	0	rX	47	0	1	really	5.46383180502561
6	u	high	1	kjXt	80	0	1	cute	1.79175946922805
6	i	high	0	mXn	82	0	1	mean	6.00388706710654
6	i	high	0	SXz	57	0	1	sheXs	4.58496747867057
6	i	high	0	JXks	163	0	1	cheeks	0
6	i	high	0	SX	105	0	1	she	5.76519110278484
6	i	high	0	SXz	79	0	1	sheXs	4.58496747867057
6	i	high	0	SX	30	0	1	she	5.76519110278484
6	ae	low	0	jX	187	0	1	yeah	6.36647044773144
6	i	high	0	dX	64	0	1	during	2.484906649788
6	o	mid	1	jX	88	0	1	yknow	6.45990445437753
6	i	high	0	wX	48	0	1	we	6.10924758276437
6	u	high	1	tX	55	0	1	to	7.51152464839087
6	o	mid	1	gX	45	0	1	go	5.48063892334199
6	e	mid	0	tXk	75	0	1	take	4.70953020131233
6	o	mid	1	dXnt	79	0	1	donXt	6.361302477573
6	o	mid	1	nX	248	0	1	know	5.98393628068719
6	ae	low	0	bXk	80	0	1	back	4.83628190695148
6	u	high	1	tX	185	0	1	too	4.64439089914137
6	e	mid	0	tXk	69	0	1	take	4.70953020131233
6	o	mid	1	sX	276	0	1	so	6.64509096950564
6	e	mid	0	wXt	117	0	1	wait	2.94443897916644
6	o	mid	1	sX	261	0	1	so	6.64509096950564
6	o	mid	1	sX	137	0	1	so	6.64509096950564
6	o	mid	1	sX	136	0	1	so	6.64509096950564
6	i	high	0	jX	74	0	1	yknow	6.45990445437753
6	u	high	1	jX	53	0	1	you	7.07496319796604
6	i	high	0	rX	65	0	1	really	5.46383180502561
6	ae	low	0	kXnt	107	0	1	canXt	4.90527477843843
6	o	mid	1	Xn	117	0	1	only	3.89182029811063
6	i	high	0	Xn	100	0	1	only	3.89182029811063
6	ae	low	0	hXv	64	0	1	have	6.41345895716736
6	i	high	0	TrX	70	0	1	three	4.47733681447821
6	o	mid	1	hXl	69	0	1	whole	4.06044301054642
6	e	mid	0	dX	166	0	1	day	4.07753744390572
6	i	high	0	frX	109	0	1	free	2.56494935746154
6	o	mid	1	sX	209	0	1	so	6.64509096950564
6	o	mid	1	dXnt	105	0	1	donXt	6.361302477573
6	o	mid	1	nX	143	0	1	know	5.98393628068719
6	i	high	0	mXn	72	0	1	mean	6.00388706710654
6	ae	low	0	DXt	105	0	1	that	7.47420480649612
6	u	high	1	TrX	95	0	1	through	3.97029191355212
6	u	high	1	skXl	49	0	1	school	5.07517381523383
6	o	mid	1	sX	268	0	1	so	6.64509096950564
6	i	high	0	mXn	86	0	1	mean	6.00388706710654
6	i	high	0	DX	93	0	1	the	7.86403565907245
6	e	mid	0	dX	226	0	1	day	4.07753744390572
6	u	high	1	tX	149	0	1	too	4.64439089914137
6	o	mid	1	sX	153	0	1	so	6.64509096950564
6	ae	low	0	jX	121	0	1	yeah	6.36647044773144
6	o	mid	1	gX	279	0	1	go	5.48063892334199
6	u	high	1	skXl	62	0	1	school	5.07517381523383
6	o	mid	1	gX	162	0	1	go	5.48063892334199
6	ae	low	0	DXt	171	0	1	that	7.47420480649612
6	o	mid	1	hXl	121	0	1	whole	4.06044301054642
6	o	mid	1	gX	94	0	1	go	5.48063892334199
6	o	mid	1	gX	143	0	1	go	5.48063892334199
6	u	high	1	jX	52	0	1	you	7.07496319796604
6	u	high	1	jX	53	0	1	yknow	6.45990445437753
6	o	mid	1	jX	291	0	1	yknow	6.45990445437753
6	i	high	0	wX	70	0	1	we	6.10924758276437
6	u	high	1	mXvd	108	0	1	moved	1.94591014905531
6	i	high	0	TrX	79	0	1	three	4.47733681447821
6	o	mid	1	sX	47	0	1	so	6.64509096950564
6	e	mid	0	plXs	173	0	1	place	3.40119738166216
6	ae	low	0	DXts	168	0	1	thatXs	6.08221891037645
6	i	high	0	mXn	72	0	1	mean	6.00388706710654
6	ae	low	0	hXd	76	0	1	had	5.56452040732269
6	e	mid	0	pXn	105	0	1	painted	0
6	u	high	1	dX	115	0	1	do	5.89715386763674
6	o	mid	1	jX	149	0	1	yknow	6.45990445437753
6	i	high	0	fXl	94	0	1	feel	4.39444915467244
6	o	mid	1	jX	88	0	1	yknow	6.45990445437753
6	i	high	0	hX	92	0	1	he	6.00635315960173
6	i	high	0	lXvz	133	0	1	leaves	1.38629436111989
6	i	high	0	rX	50	0	1	really	5.46383180502561
6	ae	low	0	hXv	86	0	1	have	6.41345895716736
6	i	high	0	lXvz	170	0	1	leaves	1.38629436111989
6	i	high	0	slXp	69	0	1	sleep	1.6094379124341
6	e	mid	0	tXk	89	0	1	take	4.70953020131233
6	i	high	0	SX	196	0	1	she	5.76519110278484
6	ae	low	0	hXz	258	0	1	has	4.60517018598809
6	o	mid	1	nX	239	0	1	no	5.22035582507832
6	i	high	0	SX	77	0	1	she	5.76519110278484
6	i	high	0	SX	73	0	1	she	5.76519110278484
6	i	high	0	hXz	70	0	1	heXs	4.92725368515721
6	ae	low	0	hXf	176	0	1	half	3.61091791264422
6	o	mid	1	sX	92	0	1	so	6.64509096950564
6	i	high	0	mXn	138	0	1	mean	6.00388706710654
6	i	high	0	mXn	65	0	1	mean	6.00388706710654
6	i	high	0	SX	83	0	1	she	5.76519110278484
6	u	high	1	skXl	153	0	1	school	5.07517381523383
6	ae	low	0	kXn	140	0	1	candy	0
6	i	high	0	kXn	44	0	1	candy	0
6	e	mid	0	sXlz	185	0	1	sales	0.693147180559945
6	i	high	0	tX	77	0	1	t	2.39789527279837
6	e	mid	0	X	164	0	1	a	7.43897159239586
6	i	high	0	pX	59	0	1	p	2.39789527279837
6	i	high	0	tX	50	0	1	t	2.39789527279837
6	o	mid	1	sX	126	0	1	so	6.64509096950564
6	ae	low	0	X	70	0	1	a	7.43897159239586
6	e	mid	0	mXks	117	0	1	makes	2.94443897916644
6	ae	low	0	DXt	195	0	1	that	7.47420480649612
6	i	high	0	SX	55	0	1	she	5.76519110278484
6	o	mid	1	jX	111	0	1	yknow	6.45990445437753
6	ae	low	0	DXt	123	0	1	that	7.47420480649612
6	ae	low	0	jX	263	0	1	yeah	6.36647044773144
6	u	high	1	trX	104	0	1	true	2.70805020110221
6	i	high	0	SXz	60	0	1	sheXs	4.58496747867057
6	i	high	0	rX	51	0	1	really	5.46383180502561
6	ae	low	0	Xt	210	0	1	at	5.70044357339069
6	e	mid	0	hX	70	0	1	hey	2.19722457733622
6	i	high	0	pXtz	79	0	1	pete	1.6094379124341
6	o	mid	1	X	266	0	1	over	3.95124371858143
6	o	mid	1	dXnt	100	0	1	donXt	6.361302477573
6	i	high	0	SX	128	0	1	she	5.76519110278484
6	o	mid	1	nX	230	0	1	no	5.22035582507832
6	i	high	0	SX	156	0	1	she	5.76519110278484
6	i	high	0	SX	63	0	1	she	5.76519110278484
6	e	mid	0	pXn	120	0	1	painting	1.6094379124341
6	ae	low	0	DXt	132	0	1	that	7.47420480649612
6	i	high	0	wX	88	0	1	we	6.10924758276437
6	ae	low	0	hXv	150	0	1	have	6.41345895716736
6	e	mid	0	mXk	141	0	1	make	4.45434729625351
6	e	mid	0	mXk	99	0	1	make	4.45434729625351
6	i	high	0	pXtz	138	0	1	pete	1.6094379124341
6	u	high	1	dX	140	0	1	do	5.89715386763674
6	i	high	0	SX	188	0	1	she	5.76519110278484
6	i	high	0	SX	54	0	1	she	5.76519110278484
6	i	high	0	SXz	57	0	1	sheXs	4.58496747867057
6	ae	low	0	fXn	120	0	1	fan	1.09861228866811
6	e	mid	0	rX	131	0	1	really	5.46383180502561
6	i	high	0	SX	69	0	1	she	5.76519110278484
6	u	high	1	tX	99	0	1	to	7.51152464839087
6	e	mid	0	X	126	0	1	okay	4.43081679884331
6	i	high	0	SXz	96	0	1	sheXs	4.58496747867057
6	i	high	0	SXz	60	0	1	sheXs	4.58496747867057
6	i	high	0	dX	170	0	1	d	2.99573227355399
6	o	mid	1	DXz	115	0	1	those	4.87519732320115
6	e	mid	0	stXz	254	0	1	stays	1.09861228866811
6	e	mid	0	plXs	125	0	1	place	3.40119738166216
6	o	mid	1	DXz	129	0	1	those	4.87519732320115
6	ae	low	0	DXt	81	0	1	that	7.47420480649612
6	i	high	0	nXd	188	0	1	need	4.11087386417331
6	ae	low	0	DXts	96	0	1	thatXs	6.08221891037645
6	o	mid	1	sX	224	0	1	so	6.64509096950564
6	ae	low	0	jX	149	0	1	yeah	6.36647044773144
6	ae	low	0	jX	211	0	1	yeah	6.36647044773144
6	ae	low	0	jX	82	0	1	yeah	6.36647044773144
6	ae	low	0	jX	93	0	1	yeah	6.36647044773144
6	i	high	0	SXz	63	0	1	sheXs	4.58496747867057
6	i	high	0	SXd	68	0	1	sheXd	1.38629436111989
6	ae	low	0	hXv	123	0	1	have	6.41345895716736
6	e	mid	0	wX	254	0	1	way	4.90527477843843
6	o	mid	1	nX	157	0	1	know	5.98393628068719
6	ae	low	0	hXz	54	0	1	has	4.60517018598809
6	e	mid	0	bX	174	0	1	baby	1.6094379124341
6	i	high	0	bX	241	0	1	baby	1.6094379124341
6	i	high	0	hX	50	0	1	he	6.00635315960173
6	o	mid	1	hXl	93	0	1	whole	4.06044301054642
6	i	high	0	SX	171	0	1	she	5.76519110278484
6	o	mid	1	X	100	0	1	oh	5.25749537202778
6	e	mid	0	pXd	138	0	1	paid	2.07944154167984
6	i	high	0	mXn	109	0	1	mean	6.00388706710654
6	i	high	0	SX	52	0	1	she	5.76519110278484
6	i	high	0	SX	38	0	1	she	5.76519110278484
6	ae	low	0	DXt	64	0	1	that	7.47420480649612
6	o	mid	1	jX	100	0	1	yknow	6.45990445437753
6	i	high	0	SX	78	0	1	she	5.76519110278484
6	u	high	1	dX	141	0	1	do	5.89715386763674
6	o	mid	1	jX	92	0	1	yknow	6.45990445437753
6	i	high	0	SX	54	0	1	she	5.76519110278484
6	e	mid	0	tXk	110	0	1	take	4.70953020131233
6	ae	low	0	DXt	144	0	1	that	7.47420480649612
6	ae	low	0	DXt	112	0	1	that	7.47420480649612
6	u	high	1	tX	191	0	1	too	4.64439089914137
6	u	high	1	skXl	72	0	1	school	5.07517381523383
6	ae	low	0	klXs	233	0	1	class	3.46573590279973
6	o	mid	1	jX	170	0	1	yknow	6.45990445437753
6	i	high	0	TrX	216	0	1	three	4.47733681447821
6	e	mid	0	dXz	134	0	1	days	2.484906649788
6	i	high	0	wXk	150	0	1	week	3.3322045101752
6	i	high	0	DX	89	0	1	the	7.86403565907245
6	i	high	0	bX	98	0	1	be	5.89715386763674
6	o	mid	1	sX	60	0	1	so	6.64509096950564
6	u	high	1	dX	141	0	1	do	5.89715386763674
6	i	high	0	rX	76	0	1	really	5.46383180502561
6	ae	low	0	DXt	74	0	1	that	7.47420480649612
6	i	high	0	bX	64	0	1	be	5.89715386763674
6	i	high	0	mX	171	0	1	me	5.53733426701854
6	u	high	1	tX	31	0	1	to	7.51152464839087
6	ae	low	0	DXts	105	0	1	thatXs	6.08221891037645
6	ae	low	0	jX	145	0	1	yeah	6.36647044773144
6	ae	low	0	hXv	80	0	1	have	6.41345895716736
6	e	mid	0	sX	62	0	1	say	4.80402104473326
6	i	high	0	rX	58	0	1	really	5.46383180502561
6	o	mid	1	nX	144	0	1	know	5.98393628068719
6	e	mid	0	DX	144	0	1	they	6.96790920180188
6	e	mid	0	JXnJd	185	0	1	changed	2.484906649788
6	o	mid	1	nX	115	0	1	know	5.98393628068719
6	u	high	1	jXzd	64	0	1	used	3.87120101090789
6	ae	low	0	DXt	160	0	1	that	7.47420480649612
6	i	high	0	fXl	88	0	1	feel	4.39444915467244
6	e	mid	0	dX	100	0	1	day	4.07753744390572
6	ae	low	0	hXf	148	0	1	half	3.61091791264422
6	i	high	0	mXn	69	0	1	mean	6.00388706710654
6	i	high	0	bX	180	0	1	be	5.89715386763674
6	e	mid	0	DX	120	0	1	they	6.96790920180188
6	u	high	1	dX	110	0	1	do	5.89715386763674
6	e	mid	0	mXk	93	0	1	make	4.45434729625351
6	e	mid	0	DX	173	0	1	they	6.96790920180188
6	i	high	0	mX	81	0	1	me	5.53733426701854
6	e	mid	0	dX	103	0	1	day	4.07753744390572
6	o	mid	1	dXnt	107	0	1	donXt	6.361302477573
6	o	mid	1	dXnt	86	0	1	donXt	6.361302477573
6	ae	low	0	kXnt	157	0	1	canXt	4.90527477843843
6	e	mid	0	sX	288	0	1	say	4.80402104473326
6	i	high	0	lXst	100	0	1	least	2.63905732961526
6	ae	low	0	DXts	108	0	1	thatXs	6.08221891037645
6	i	high	0	wX	83	0	1	we	6.10924758276437
6	e	mid	0	DXv	104	0	1	theyXve	3.43398720448515
6	e	mid	0	DX	91	0	1	they	6.96790920180188
6	ae	low	0	hXv	127	0	1	have	6.41345895716736
6	o	mid	1	DX	141	0	1	though	3.3322045101752
6	u	high	1	jX	71	0	1	you	7.07496319796604
6	e	mid	0	DX	137	0	1	they	6.96790920180188
6	o	mid	1	SX	177	0	1	show	2.484906649788
6	u	high	1	jX	86	0	1	you	7.07496319796604
6	u	high	1	rXm	103	0	1	room	3.25809653802148
6	u	high	1	jXv	29	0	1	youXve	2.83321334405622
6	o	mid	1	DXz	86	0	1	those	4.87519732320115
6	u	high	1	rXm	117	0	1	room	3.25809653802148
6	e	mid	0	DX	107	0	1	they	6.96790920180188
6	ae	low	0	Xd	253	0	1	advertise	0.693147180559945
6	u	high	1	jX	58	0	1	you	7.07496319796604
6	o	mid	1	gX	199	0	1	go	5.48063892334199
6	o	mid	1	DX	194	0	1	though	3.3322045101752
6	u	high	1	jX	53	0	1	you	7.07496319796604
6	ae	low	0	DXt	187	0	1	that	7.47420480649612
6	u	high	1	rXm	223	0	1	room	3.25809653802148
6	ae	low	0	DXts	177	0	1	thatXs	6.08221891037645
6	u	high	1	jX	91	0	1	you	7.07496319796604
6	e	mid	0	DX	82	0	1	they	6.96790920180188
6	ae	low	0	hXv	51	0	1	have	6.41345895716736
6	e	mid	0	plXs	98	0	1	place	3.40119738166216
6	ae	low	0	DXt	122	0	1	that	7.47420480649612
6	ae	low	0	mX	132	0	1	matter	2.63905732961526
6	ae	low	0	DXt	254	0	1	that	7.47420480649612
6	o	mid	1	gX	96	0	1	go	5.48063892334199
6	u	high	1	rXm	151	0	1	room	3.25809653802148
6	i	high	0	DX	138	0	1	they	6.96790920180188
6	ae	low	0	hXz	115	0	1	has	4.60517018598809
6	u	high	1	rXm	46	0	1	room	3.25809653802148
6	o	mid	1	fXld	88	0	1	fold	0.693147180559945
6	e	mid	0	DXv	88	0	1	theyXve	3.43398720448515
6	u	high	1	rXm	82	0	1	room	3.25809653802148
6	u	high	1	jX	33	0	1	you	7.07496319796604
6	o	mid	1	bXrn	153	0	1	born	2.56494935746154
6	i	high	0	mXn	62	0	1	mean	6.00388706710654
6	o	mid	1	jX	100	0	1	yknow	6.45990445437753
6	o	mid	1	gX	113	0	1	go	5.48063892334199
6	e	mid	0	plXs	113	0	1	place	3.40119738166216
6	i	high	0	dXl	103	0	1	deal	3.61091791264422
6	i	high	0	mXn	81	0	1	mean	6.00388706710654
6	o	mid	1	hXm	89	0	1	home	4.00733318523247
6	o	mid	1	hXm	108	0	1	home	4.00733318523247
6	ae	low	0	jX	175	0	1	yeah	6.36647044773144
6	i	high	0	bX	69	0	1	be	5.89715386763674
6	i	high	0	grXn	72	0	1	green	1.09861228866811
6	o	mid	1	dXnt	66	0	1	donXt	6.361302477573
6	o	mid	1	nX	77	0	1	know	5.98393628068719
6	i	high	0	bX	57	0	1	be	5.89715386763674
6	ae	low	0	hXv	108	0	1	have	6.41345895716736
6	ae	low	0	hXv	253	0	1	have	6.41345895716736
6	i	high	0	rX	149	0	1	really	5.46383180502561
6	o	mid	1	DX	159	0	1	though	3.3322045101752
6	o	mid	1	hXl	166	0	1	whole	4.06044301054642
6	o	mid	1	jX	222	0	1	yknow	6.45990445437753
6	i	high	0	fXl	62	0	1	feel	4.39444915467244
6	i	high	0	jX	28	0	1	yknow	6.45990445437753
6	i	high	0	bX	84	0	1	be	5.89715386763674
6	o	mid	1	jX	88	0	1	yknow	6.45990445437753
6	u	high	1	jX	96	0	1	you	7.07496319796604
6	ae	low	0	DXt	91	0	1	that	7.47420480649612
6	o	mid	1	grXn	153	0	1	grown	2.19722457733622
6	ae	low	0	DXts	153	0	1	thatXs	6.08221891037645
6	ae	low	0	DXts	125	0	1	thatXs	6.08221891037645
6	i	high	0	mXn	134	0	1	mean	6.00388706710654
6	ae	low	0	jX	192	0	1	yeah	6.36647044773144
6	ae	low	0	DXts	158	0	1	thatXs	6.08221891037645
6	ae	low	0	DXts	156	0	1	thatXs	6.08221891037645
6	u	high	1	tX	173	0	1	too	4.64439089914137
6	o	mid	1	dXnt	102	0	1	donXt	6.361302477573
6	i	high	0	fXl	122	0	1	feel	4.39444915467244
6	ae	low	0	DXts	108	0	1	thatXs	6.08221891037645
6	o	mid	1	sX	247	0	1	so	6.64509096950564
6	o	mid	1	Xld	245	0	1	old	3.89182029811063
6	o	mid	1	dXnt	57	0	1	donXt	6.361302477573
6	e	mid	0	rX	162	0	1	really	5.46383180502561
6	ae	low	0	hXv	183	0	1	have	6.41345895716736
6	e	mid	0	wXt	145	0	1	wait	2.94443897916644
6	i	high	0	bX	59	0	1	be	5.89715386763674
6	e	mid	0	DX	82	0	1	they	6.96790920180188
6	o	mid	1	SX	132	0	1	show	2.484906649788
6	u	high	1	jX	59	0	1	you	7.07496319796604
6	o	mid	1	DXz	133	0	1	those	4.87519732320115
6	u	high	1	jX	61	0	1	you	7.07496319796604
6	o	mid	1	DXz	96	0	1	those	4.87519732320115
6	e	mid	0	tXk	101	0	1	take	4.70953020131233
6	ae	low	0	DXt	182	0	1	that	7.47420480649612
